gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract
0,1,0,0,0,1,0,38,89.755916185696,1.0
0,1,0,0,1,1,0,27,205.8991357645636,1.0
0,1,1,1,1,6,1,25,49.84457773808377,6.0
1,0,1,0,1,1,1,24,147.63727902465442,1.0
1,0,1,0,1,6,0,29,10.114007287014338,2.0
1,1,1,1,1,6,0,37,124.7367978807107,6.0
1,1,1,1,1,6,0,37,229.29686820285642,6.0
0,1,1,1,1,12,1,30,104.33377062295588,10.0
1,1,1,1,1,1,0,30,334.37441971490705,1.0
0,1,1,1,1,1,0,29,134.99627329963988,1.0
1,1,1,0,1,6,0,26,206.82408327930855,6.0
1,0,1,0,1,12,1,33,206.06131488993321,12.0
1,1,1,1,1,1,0,27,265.0530851562329,1.0
0,1,1,0,1,12,1,27,159.51678677088944,8.0
1,1,1,1,1,1,1,31,8.451491054816046,1.0
0,1,0,0,1,1,1,31,167.97541919522024,1.0
1,1,0,0,1,1,1,24,347.67228960508737,1.0
1,0,1,0,1,12,1,31,204.55235273420865,12.0
1,1,0,0,1,1,0,28,93.15518358353971,1.0
1,0,1,0,1,1,0,29,38.91304582911368,1.0
0,0,1,0,1,12,0,26,135.2518881980506,12.0
0,1,0,0,1,1,0,30,25.35211056853969,1.0
1,1,0,1,0,12,1,24,129.83334478773315,12.0
0,0,0,0,1,1,0,27,5.06310536304926,1.0
1,0,0,0,1,1,1,27,100.47890284802584,1.0
0,1,0,0,1,1,1,27,200.36637762785247,1.0
1,0,0,0,1,1,0,31,16.854517950254085,1.0
1,1,0,0,1,1,1,30,234.7228768353965,1.0
1,1,0,0,1,12,1,25,243.12811272093663,12.0
0,0,0,0,1,1,0,30,80.32928832575759,1.0
0,1,1,1,0,12,0,27,280.4896165596497,12.0
1,1,1,1,1,12,1,31,103.97470661962221,12.0
1,1,1,1,1,1,1,31,238.42359359744918,1.0
0,1,1,0,1,6,0,27,228.2471864593847,6.0
0,1,1,0,1,6,0,29,51.7796980551268,6.0
1,1,0,0,1,12,1,30,185.11083662502048,12.0
1,1,1,0,1,12,0,27,257.9986652381029,12.0
1,1,0,0,1,12,0,32,221.30882368096732,9.0
0,1,0,0,1,6,1,30,54.6292203599181,6.0
1,1,0,0,0,6,0,34,249.45797478588685,6.0
0,1,1,0,1,6,1,29,325.7809389570398,6.0
0,0,1,0,1,12,1,32,281.190434108026,12.0
1,0,1,0,1,6,0,29,37.1450463827162,6.0
1,1,1,1,1,1,0,27,58.747218643962185,1.0
1,0,0,0,1,1,0,26,209.48488285786078,1.0
0,1,0,0,1,6,1,22,153.16483565325044,6.0
0,1,1,1,1,1,0,31,350.79781890521417,1.0
0,1,1,1,0,12,1,34,232.7044205182019,11.0
1,1,0,0,1,1,0,29,109.46831082481577,1.0
1,1,1,1,1,1,0,34,153.9678076820654,1.0
0,1,1,1,1,1,0,29,124.24274051037412,1.0
0,0,0,0,1,6,0,26,137.53325645278665,6.0
0,0,0,0,1,1,0,28,180.6152930841129,1.0
0,1,0,0,1,1,1,36,154.95164493947104,1.0
0,1,1,1,1,6,1,33,230.401346102602,5.0
1,1,0,0,1,6,0,33,329.80337897166413,6.0
1,1,0,0,1,1,1,27,195.21587596139182,1.0
0,1,0,0,1,1,0,31,34.69161624542308,1.0
1,1,1,0,1,6,1,34,275.425982501504,6.0
1,1,0,0,1,1,0,29,223.64230947119117,1.0
0,1,1,1,1,12,1,30,102.7008072359821,12.0
1,1,0,1,1,12,0,35,105.32290199314808,12.0
1,1,0,0,1,1,1,35,373.9160065171904,1.0
0,1,1,1,0,6,1,29,138.0179644638296,6.0
0,1,1,1,1,6,0,30,257.1629899232398,6.0
0,0,0,0,1,1,0,29,11.57367528072838,1.0
1,1,1,0,0,6,0,29,192.6375047181771,6.0
0,0,1,0,1,6,0,28,173.6093595490136,6.0
1,0,0,0,1,1,0,23,52.4402248776491,1.0
0,1,1,1,1,12,0,32,48.13170838768296,12.0
0,1,1,0,1,6,0,33,431.0616358566786,6.0
1,1,0,0,1,1,1,32,250.28125390642955,1.0
1,1,1,1,0,12,1,31,286.66697288143405,11.0
1,1,1,0,1,1,1,34,170.2636937510836,1.0
0,1,1,0,1,12,0,32,488.70817494353037,12.0
0,1,1,0,1,6,1,25,89.20827799246409,6.0
1,0,1,0,0,12,0,29,295.60378766339363,12.0
0,1,1,1,1,6,0,30,302.1540280224865,4.0
0,1,0,0,1,1,0,29,7.103332593320445,1.0
1,1,0,0,1,1,0,38,248.94850825420082,1.0
0,1,1,1,1,12,0,31,319.2921180656057,11.0
0,1,0,0,1,1,0,26,179.04945436441864,1.0
0,1,0,0,1,1,0,25,96.34172922756298,1.0
0,1,1,0,1,6,0,28,289.8127998634638,6.0
1,0,0,0,1,1,0,30,1.1049240231521438,1.0
1,1,1,1,1,6,1,28,31.32771462637393,6.0
0,1,1,0,1,1,1,25,70.92976572872263,1.0
1,1,0,0,1,1,0,27,307.4093453841249,1.0
1,0,1,0,1,1,0,30,178.78232599904794,1.0
1,1,0,0,1,1,1,29,94.82542641645796,1.0
1,1,1,1,1,12,0,29,223.87910772488618,11.0
0,1,1,1,1,1,1,29,180.53721927577686,1.0
0,0,0,0,1,1,0,32,93.01420598572456,1.0
0,0,1,0,1,1,0,24,26.70998808886806,1.0
1,1,0,0,1,6,1,29,228.68594044026,6.0
1,1,0,0,1,1,0,29,98.67198623526613,1.0
1,1,1,0,1,12,0,27,236.63233924104577,12.0
1,1,0,0,0,1,0,27,57.485910225070846,1.0
1,1,1,1,1,12,0,24,311.3521954849955,11.0
0,0,0,0,1,12,0,26,208.131792308634,12.0
0,1,0,0,1,1,1,32,124.3176105978982,1.0
1,1,1,0,1,1,0,33,267.0834261514069,1.0
0,0,0,0,0,1,0,24,199.4616137320715,1.0
1,1,0,0,1,1,1,33,29.741681326631266,1.0
0,1,0,0,1,1,0,22,64.13694399723272,1.0
1,1,1,1,0,1,1,33,235.5635937032917,1.0
0,1,0,0,0,12,1,35,131.79627904766465,8.0
1,1,1,0,1,1,0,32,101.18797198883078,1.0
0,1,0,0,1,1,0,29,110.69864985346842,1.0
1,1,1,0,1,12,0,27,230.0708812621233,10.0
1,1,0,0,1,6,0,30,118.78244080895892,6.0
1,1,0,0,1,1,0,30,26.248172330154638,1.0
1,1,0,0,1,1,0,27,35.229832876578804,1.0
0,1,1,1,1,1,0,32,248.84289215549708,1.0
0,1,1,1,0,12,0,31,378.6187926752971,10.0
1,1,0,0,1,1,0,32,213.3224561475745,1.0
0,1,0,0,1,1,0,34,58.40813616814825,1.0
1,1,0,0,1,1,0,24,101.94383794052952,1.0
1,1,0,0,1,1,0,24,92.828875225227,1.0
0,0,1,1,1,1,0,31,224.45691131368503,1.0
1,1,0,0,1,6,0,28,22.1976115650466,6.0
1,1,1,0,1,1,0,27,162.813871297363,1.0
1,1,0,1,1,1,1,29,21.339687705005915,1.0
0,1,0,0,1,12,1,35,165.99660787343774,11.0
0,1,0,0,1,1,0,27,50.04491032947175,1.0
1,1,1,1,1,12,1,26,72.54980035210987,12.0
1,1,1,1,1,12,1,31,8.266698903426388,12.0
1,0,0,0,1,1,0,29,125.67847456488691,1.0
0,1,1,1,1,6,1,31,69.00141998143971,6.0
1,1,0,0,1,1,0,32,55.95104603388661,1.0
0,1,0,0,1,1,0,26,58.21169995052708,1.0
0,1,0,0,1,1,1,27,142.55073391255368,1.0
0,1,1,1,1,1,0,27,215.15298316867413,1.0
0,1,0,0,0,1,1,27,119.98887046029851,1.0
0,1,1,0,1,1,1,28,47.45405074759345,1.0
1,1,0,0,0,12,1,27,91.841060010592,12.0
0,0,1,0,0,1,0,29,20.34780049025437,1.0
0,0,1,0,1,1,0,18,28.7346928564267,1.0
1,1,1,1,1,12,1,33,274.32697343979663,11.0
0,1,1,1,1,6,1,31,255.1175433309209,6.0
1,1,1,0,1,1,0,29,4.256390294472851,1.0
1,1,0,0,1,1,1,32,405.8441405796576,1.0
1,1,1,0,0,1,0,30,105.18979344423643,1.0
1,1,0,0,0,1,0,25,62.3064447312261,1.0
1,1,1,1,1,12,0,32,160.8226506598379,12.0
0,1,1,1,1,12,1,33,213.21370162175808,12.0
1,0,0,0,1,1,0,28,165.68858007558399,1.0
1,1,0,0,1,6,1,29,83.6579608158755,6.0
1,1,0,0,1,1,1,29,98.0728031121458,1.0
1,1,1,0,1,6,1,27,262.7623568881395,2.0
1,1,0,0,1,12,1,26,251.69534165157268,12.0
1,1,0,1,1,1,1,25,50.19541144228302,1.0
0,1,0,0,1,1,0,30,320.47645463243117,1.0
1,1,1,1,1,1,1,27,147.75864871399506,1.0
1,1,1,0,1,12,0,30,332.77645030996075,12.0
1,1,1,0,1,1,0,28,351.60657255163767,1.0
1,1,0,0,1,1,1,27,203.1344079344667,1.0
1,1,0,1,1,1,0,31,123.63491565645748,1.0
1,1,1,1,1,1,0,28,47.12814625534495,1.0
1,1,1,0,1,12,1,31,68.75684461024284,8.0
1,1,1,0,1,6,1,28,25.22721716371293,4.0
1,0,1,0,1,1,1,30,168.61869638019078,1.0
1,1,1,0,0,6,0,28,91.70317447452562,6.0
1,1,1,1,1,12,0,32,242.04098701994232,11.0
0,1,1,0,1,12,0,32,265.5147660688039,12.0
1,1,0,0,1,1,0,26,103.7244127518117,1.0
1,1,1,1,1,6,0,35,105.05721562274056,6.0
0,1,0,0,0,1,0,27,10.78233283767714,1.0
0,1,0,0,1,1,1,31,16.314205335654542,1.0
1,1,1,0,1,6,1,29,94.68663209511934,5.0
1,0,1,0,1,1,0,26,75.80322779393867,1.0
0,1,0,0,0,1,1,33,50.26914188288075,1.0
0,1,0,0,0,1,0,31,107.43784539966823,1.0
1,1,1,1,1,1,0,30,116.43402516871737,1.0
0,1,0,0,1,1,0,30,192.6911041431129,1.0
0,0,0,0,1,6,0,26,105.7916373034906,3.0
1,1,1,0,1,6,0,32,256.5522985282072,6.0
1,1,1,0,1,1,1,30,106.69223346670636,1.0
1,1,1,0,1,1,0,28,96.3704202230693,1.0
0,1,1,1,1,1,0,24,92.96148987100658,1.0
0,1,0,0,0,1,0,25,5.0769744929305185,1.0
1,1,0,0,1,1,0,30,69.47434640294854,1.0
0,1,0,0,1,1,1,28,203.7103787173457,1.0
1,1,0,1,0,12,1,36,117.4459820275226,12.0
1,0,1,0,1,1,0,29,31.690750054213037,1.0
1,1,0,0,0,1,1,32,76.83875499653651,1.0
1,1,0,0,1,1,1,35,177.9937141380842,1.0
0,1,0,0,1,1,0,25,102.44735205826244,1.0
1,1,1,1,1,12,0,25,9.054828242223692,9.0
0,1,1,1,1,6,1,29,113.62858043834541,6.0
1,1,0,0,1,1,0,25,126.82386105896065,1.0
1,1,1,1,1,1,1,29,342.0612264991587,1.0
1,0,1,0,1,6,0,29,369.05957482955716,6.0
1,1,1,0,1,6,0,29,231.48836151468086,5.0
1,1,1,1,1,6,1,27,0.1482047884566242,6.0
0,1,0,0,1,1,1,30,82.487277219383,1.0
0,1,0,0,1,1,1,31,279.19318226962145,1.0
1,1,1,1,1,6,0,29,161.44137270782485,6.0
1,1,1,0,1,1,0,31,217.5776574811929,1.0
0,1,1,1,1,6,1,29,301.9074849970716,6.0
1,1,0,0,0,12,1,35,214.45026205757526,12.0
1,1,1,1,1,1,0,28,61.938942131928385,1.0
1,1,0,0,1,1,1,20,155.59750612067876,1.0
0,1,1,0,1,12,1,33,147.134116653729,12.0
0,1,0,0,1,6,0,30,372.46011736602617,5.0
1,1,0,0,1,12,0,34,244.0637353105674,8.0
1,1,0,0,1,1,1,34,302.7173195878199,1.0
0,0,0,0,1,1,0,36,58.63401423119765,1.0
0,1,1,0,0,1,0,23,20.958724942870475,1.0
0,0,0,0,1,1,0,29,190.73462529858227,1.0
0,1,1,1,1,1,0,28,86.64991796017773,1.0
0,1,1,0,0,12,1,29,138.9886525171069,12.0
1,1,0,0,0,1,0,30,185.06434569265872,1.0
0,1,0,0,1,6,0,30,440.65348985396963,6.0
1,1,1,1,0,1,0,26,122.18072738411362,1.0
0,1,0,0,1,6,0,28,245.70844176962208,6.0
1,1,1,1,1,6,0,29,66.48828540170206,6.0
0,1,1,1,1,12,0,28,146.35732457091146,7.0
1,0,0,0,1,1,0,30,210.89903682435408,1.0
0,1,1,1,1,12,1,31,82.88604280586168,11.0
1,1,0,0,0,1,0,30,32.34499359541026,1.0
0,1,1,1,1,1,1,33,21.03115772969608,1.0
0,1,0,0,1,6,0,27,264.7106939495053,6.0
1,0,1,0,1,1,1,31,62.73571962833188,1.0
0,1,1,0,1,12,0,29,69.7507555190577,11.0
1,1,0,0,1,6,1,27,167.55786118285133,6.0
1,1,0,0,1,1,1,31,54.42850296110564,1.0
0,1,0,0,1,1,0,30,177.75935275720082,1.0
0,1,0,0,1,1,1,24,31.941973792593245,1.0
0,1,0,0,0,12,1,33,145.54998538793023,12.0
1,1,0,0,0,6,1,24,160.51620266408364,6.0
0,0,0,0,1,6,0,27,374.08906569435584,5.0
1,1,1,1,1,12,1,31,93.41423352960301,10.0
1,1,1,1,1,12,0,29,59.041552313092296,12.0
0,1,0,0,1,1,1,33,323.53371547709753,1.0
1,1,1,0,1,12,1,30,7.994521114316613,12.0
0,1,0,0,1,12,1,33,54.60054529476375,11.0
1,1,1,0,1,6,0,27,180.67678835633282,5.0
0,1,1,1,1,12,0,34,347.400806934985,12.0
1,1,0,0,1,6,1,30,121.52969134707294,6.0
1,0,1,0,1,6,0,28,103.87728375523098,6.0
0,1,1,1,1,12,1,29,260.5074585068129,12.0
1,1,1,1,1,12,1,28,106.45740341679766,12.0
1,1,1,1,1,12,1,25,209.29430435946662,12.0
1,1,0,0,1,1,0,31,211.728969646523,1.0
0,1,1,1,0,6,0,25,45.73740307258264,6.0
0,1,1,1,1,1,0,31,105.80815181542928,1.0
1,1,0,0,1,6,1,34,121.35533494024828,6.0
0,1,1,1,1,12,1,26,245.34198649233485,12.0
1,1,0,0,1,12,0,28,168.84318157011558,9.0
0,1,1,1,0,12,1,33,363.0661185294892,12.0
0,1,0,0,0,1,0,25,123.66191598221953,1.0
1,0,0,0,1,1,0,27,129.6907383642004,1.0
0,1,1,1,1,6,0,29,239.7453019170008,5.0
1,1,0,1,1,1,0,31,221.9995044432532,1.0
1,0,1,1,1,6,0,35,284.7735524528685,6.0
0,0,0,0,1,1,0,25,134.76675368812678,1.0
0,0,0,0,1,1,0,25,126.94365736941687,1.0
0,0,0,0,1,1,1,29,106.84640816465652,1.0
0,1,0,0,1,6,0,33,374.407447340241,4.0
1,1,0,1,1,1,0,28,81.32659285972805,1.0
0,1,1,1,1,12,1,28,142.68216428149182,12.0
1,0,1,0,1,12,1,30,67.95028384439402,11.0
1,1,0,0,1,6,1,32,119.26316211418158,6.0
0,1,1,1,0,12,1,30,364.45684641979767,11.0
0,1,0,0,1,1,1,30,147.60307940060216,1.0
1,1,0,1,1,6,1,30,119.87912014377683,6.0
0,1,0,0,1,6,1,28,142.90547871376933,6.0
1,1,1,1,1,12,0,30,66.93638444791411,7.0
0,1,1,1,1,12,1,31,132.18815741737754,12.0
0,1,0,0,1,6,1,32,277.4613229794776,6.0
0,0,1,0,1,1,0,23,324.45277540025984,1.0
1,1,1,1,1,12,1,32,265.40728973692063,12.0
0,1,1,1,1,1,1,25,304.4531774658175,1.0
0,1,0,0,1,1,0,29,136.8843512289118,1.0
0,1,1,0,1,1,0,29,58.35847889588528,1.0
1,1,1,0,1,1,0,29,273.76351945985,1.0
1,1,1,0,1,12,1,32,280.2610651567815,11.0
1,1,1,0,1,12,0,25,449.0337204131831,12.0
1,0,0,0,1,1,0,24,204.4445266602356,1.0
0,1,1,1,1,12,0,32,22.94699672855137,12.0
1,1,0,0,1,6,0,33,20.979360045511484,6.0
1,1,1,1,1,1,1,26,156.9330595507916,1.0
1,1,1,0,1,12,0,25,92.04709091794916,12.0
0,0,1,1,1,6,0,29,219.76091800688545,6.0
0,1,1,1,1,6,1,26,203.5493329578112,6.0
1,1,0,0,1,1,1,32,5.406180569254531,1.0
0,1,1,0,1,12,0,29,424.35305585983724,12.0
0,1,1,0,1,12,0,29,141.80584523448138,12.0
0,0,0,0,0,1,0,31,278.50699454322734,1.0
1,1,0,0,1,1,1,32,240.52713036453343,1.0
1,1,0,0,1,1,0,29,153.50816808676637,1.0
1,1,1,0,1,1,0,31,204.58864446382802,1.0
0,1,0,0,1,1,1,30,42.25437246148199,1.0
1,1,0,0,1,12,1,37,242.3556849433538,11.0
0,1,1,0,1,12,0,32,432.0703548070003,11.0
1,1,0,0,1,1,0,24,99.41448252766834,1.0
1,1,0,0,1,6,0,31,35.0451923272218,5.0
1,1,0,0,1,1,1,30,150.22203685612638,1.0
0,1,0,0,1,6,1,30,41.64680053446854,5.0
1,1,1,1,1,1,0,24,167.06597610290362,1.0
1,1,1,0,1,6,0,29,357.73880278242723,6.0
1,1,1,1,0,12,1,33,172.11034804210288,11.0
0,1,0,0,1,12,1,35,137.05158052055813,12.0
1,1,0,0,0,6,1,37,172.2209599892664,6.0
0,0,0,0,1,1,0,33,204.3207074444132,1.0
1,1,0,1,1,12,0,30,346.43272524838585,12.0
0,1,0,0,1,1,1,29,98.34150224252451,1.0
0,1,1,0,1,1,0,28,149.2184533415032,1.0
0,1,0,0,1,1,1,25,281.29663755530675,1.0
1,1,0,0,1,6,1,27,152.59682254537788,6.0
1,1,1,1,1,1,1,26,50.394566055059386,1.0
0,0,0,0,1,1,1,27,314.94950898723636,1.0
1,1,0,0,1,1,1,27,133.4049762315199,1.0
1,0,0,0,1,1,0,30,257.4325776977206,1.0
1,0,1,0,1,12,0,31,55.09299271380669,9.0
0,1,0,1,1,6,1,28,119.20182414353596,6.0
1,0,1,0,1,12,0,28,57.23835630942688,12.0
0,1,1,1,1,12,1,27,93.69977464125385,12.0
1,1,0,0,1,1,0,21,124.82185421919165,1.0
1,1,0,0,1,6,1,31,64.86068682974536,6.0
1,0,0,0,1,1,0,26,55.95896229874315,1.0
0,1,0,0,1,1,0,29,20.076299239592842,1.0
0,1,0,0,1,1,1,27,119.59960378658218,1.0
0,1,0,0,1,12,1,30,466.02763980414915,10.0
0,1,0,0,1,1,0,20,58.360607217218686,1.0
1,1,1,1,0,6,1,30,101.52248116844335,3.0
1,1,0,0,1,1,0,31,132.06838275326817,1.0
0,0,1,0,0,1,0,23,12.120455362055182,1.0
0,1,0,0,1,1,1,28,106.87614357369942,1.0
1,0,1,0,0,12,0,31,323.4359895962682,10.0
1,1,0,0,1,6,1,34,1.1849406914541731,6.0
1,1,0,1,0,12,1,31,8.643677292019579,12.0
1,1,0,0,1,1,0,30,117.65141473156851,1.0
0,0,1,0,1,1,0,27,213.32877288331744,1.0
0,1,0,0,1,1,1,28,144.16861114694694,1.0
1,1,1,1,0,6,1,28,93.19541516821371,6.0
1,0,0,0,1,1,0,28,36.82672507130644,1.0
1,1,0,0,1,1,1,28,0.7965952030563983,1.0
1,1,0,0,1,12,1,31,132.8585077031733,12.0
0,1,1,1,1,6,0,33,223.68510784190624,6.0
0,1,0,0,1,1,1,26,62.412955568019036,1.0
1,1,0,0,1,12,1,32,214.94509960950242,11.0
0,1,1,1,1,1,1,30,205.960549680206,1.0
1,1,1,1,1,1,1,33,143.232451790641,1.0
1,1,1,1,1,1,1,33,369.2343207761203,1.0
0,1,1,1,1,12,1,24,151.26465097780047,12.0
0,0,1,0,1,6,0,32,327.20363369324286,6.0
0,1,0,0,1,1,0,29,142.92619557969357,1.0
1,0,1,1,1,1,0,30,25.62840601013123,1.0
0,1,0,0,1,1,0,25,193.38991274436938,1.0
0,1,1,1,1,1,0,29,39.04936013185943,1.0
1,0,1,0,1,1,1,33,8.42870120146074,1.0
1,1,0,0,1,1,1,32,442.97635544956887,1.0
0,1,0,1,1,1,1,25,265.08021146369634,1.0
1,1,1,1,1,12,0,30,221.2161905257676,12.0
0,1,0,0,1,6,1,29,230.591940947735,6.0
0,1,0,0,1,1,1,33,73.66193879677195,1.0
1,0,1,0,1,6,0,25,224.6000164880552,3.0
0,0,1,1,1,6,0,29,58.62395169196739,6.0
0,1,0,0,1,1,0,30,106.42966754220915,1.0
1,1,0,1,1,1,0,32,13.45485959850933,1.0
0,1,0,0,1,1,0,33,7.142134855871774,1.0
0,1,1,1,1,1,0,22,169.22259163210754,1.0
1,1,0,0,1,1,0,26,113.06750354726616,1.0
1,0,0,0,1,1,0,20,304.53564862950003,1.0
0,1,0,0,1,1,0,30,40.55941737577624,1.0
0,1,0,0,1,1,0,28,96.7324967856962,1.0
0,1,1,1,0,12,1,25,226.3035456150317,12.0
1,1,0,0,1,1,0,29,235.0321455341833,1.0
1,0,1,0,1,1,1,27,123.77147845977082,1.0
1,1,0,0,1,1,0,29,87.13120561136442,1.0
0,0,0,1,1,1,0,29,217.35844851457242,1.0
0,1,1,1,0,1,0,28,180.2498283970189,1.0
1,1,0,0,1,1,1,27,139.89310667228642,1.0
0,1,0,0,1,1,0,29,311.18718681096647,1.0
1,1,1,1,1,1,0,29,178.94153027261623,1.0
1,1,1,0,1,1,0,31,192.02078677838574,1.0
1,0,1,0,1,1,1,27,155.9748511285859,1.0
1,1,0,0,1,1,0,28,167.1402101114066,1.0
1,1,1,1,0,6,0,27,274.0847632435824,6.0
0,1,0,0,1,6,1,34,44.793117931280285,6.0
1,1,1,0,1,1,1,36,131.39313537431556,1.0
0,0,0,0,1,1,0,29,214.657805276616,1.0
1,1,1,1,1,12,0,38,242.58524502451976,12.0
0,1,1,1,1,12,0,32,248.42492046808917,11.0
1,1,1,1,1,1,1,34,396.3994509419098,1.0
0,1,1,1,1,1,1,34,112.0859319091725,1.0
0,1,1,1,1,1,0,26,205.38531176083958,1.0
0,1,1,0,1,1,0,29,87.39621230185787,1.0
1,1,0,0,1,1,0,34,83.89979198324994,1.0
0,0,1,0,1,6,1,31,101.70673729717278,6.0
0,1,1,1,1,1,0,23,77.02751560590595,1.0
0,1,1,0,1,1,0,21,228.461171796184,1.0
1,1,0,0,1,1,0,30,21.728790627216334,1.0
0,1,0,0,1,1,1,33,69.20122993247116,1.0
0,1,1,0,0,6,0,24,119.86606702293284,6.0
1,1,0,0,1,1,0,28,101.03736842838022,1.0
1,1,1,1,1,6,0,32,160.3990954661268,6.0
1,1,0,1,1,12,1,31,208.84627668209603,12.0
1,1,0,0,1,1,1,32,217.86321780617925,1.0
1,1,1,0,1,6,0,32,312.7413785615853,4.0
0,1,0,0,1,1,1,28,112.22574598102614,1.0
0,1,0,1,1,1,1,31,181.1590905800317,1.0
1,1,0,0,0,12,0,31,137.11579612674203,12.0
0,0,0,0,1,6,1,32,515.392605727715,6.0
0,1,0,0,1,12,1,31,355.6267156345108,12.0
0,1,1,1,1,12,0,32,315.1766363848413,10.0
1,0,1,0,1,1,0,29,74.52692755035756,1.0
1,1,1,1,1,1,0,31,100.32815217438845,1.0
0,0,1,0,1,6,1,25,11.709011293631475,6.0
0,1,0,0,0,6,0,29,70.89557498009673,6.0
0,1,0,0,1,1,1,35,230.34167640380275,1.0
1,1,1,0,0,12,1,32,15.708069790310425,12.0
1,0,1,0,1,12,1,31,5.428028898494363,12.0
1,1,0,0,1,1,0,31,207.9432170074668,1.0
0,1,0,0,1,6,1,23,38.69528622292885,6.0
0,1,1,1,1,6,0,31,241.95644066121412,6.0
0,1,1,0,1,1,0,29,290.07498455432966,1.0
0,1,0,0,1,1,0,33,24.99111352392777,1.0
1,1,1,0,1,1,1,29,134.62334618857219,1.0
1,1,1,1,1,12,1,37,331.6593794802281,12.0
0,1,0,0,1,1,0,23,110.55511871656336,1.0
1,1,1,1,1,1,1,37,2.5549672168390387,1.0
0,1,0,0,0,1,1,25,177.79633928480644,1.0
0,1,0,0,0,12,1,28,84.8133157636626,9.0
1,1,0,0,0,1,0,28,5.299371787801134,1.0
1,1,1,1,1,6,0,28,27.31787383327097,6.0
1,1,0,0,1,6,1,30,203.40540016707882,6.0
0,1,1,0,1,12,0,27,260.3803118088839,12.0
1,1,0,1,1,1,1,23,11.86112483289223,1.0
0,1,1,0,1,1,0,32,146.88954406375964,1.0
0,1,0,0,1,6,1,32,69.46089341690289,6.0
1,0,1,0,0,1,0,36,241.48672664248053,1.0
1,1,1,1,1,6,0,31,75.48730754249237,6.0
1,1,0,0,1,1,0,29,355.33730361574584,1.0
0,1,0,0,1,1,1,31,146.47100083447745,1.0
1,1,0,0,1,12,0,32,57.52396605957156,12.0
0,1,1,1,1,12,1,28,108.2271129661975,10.0
0,1,1,1,1,1,1,32,138.37891487490606,1.0
0,1,1,0,1,12,1,34,163.48228517502702,12.0
1,1,0,0,1,1,1,34,99.29390382165892,1.0
0,0,0,0,1,1,0,30,119.94335712107292,1.0
0,1,1,0,0,1,0,27,145.2766580276161,1.0
0,0,1,1,1,12,1,25,52.62374805362929,11.0
1,1,0,0,1,1,1,28,154.1628620751259,1.0
1,1,1,1,1,1,0,27,8.900123835732902,1.0
1,1,0,0,1,1,0,29,208.75064645478543,1.0
1,1,1,0,1,1,0,32,8.039850363747064,1.0
1,1,0,0,1,1,1,29,148.02893499613717,1.0
1,1,1,0,1,1,0,28,3.1244205478444935,1.0
1,1,1,1,1,12,0,26,100.87072694570179,11.0
1,1,0,0,1,1,1,31,159.9978718698846,1.0
1,1,0,0,1,12,0,27,232.65837638374626,6.0
0,1,1,0,1,6,1,34,349.3616285887374,6.0
0,1,1,0,1,12,1,34,293.74145805886195,11.0
0,1,1,0,1,1,0,31,51.68598807470203,1.0
0,0,0,0,1,6,0,32,32.78245910897215,4.0
0,1,1,0,1,1,1,29,165.48535492698997,1.0
0,0,0,0,1,12,1,28,106.11009671508906,10.0
0,1,0,0,1,1,1,24,8.393485751206569,1.0
0,1,0,0,1,1,0,27,128.4703008087325,1.0
1,1,0,0,1,6,0,24,85.4482243452192,6.0
0,1,0,0,1,1,1,25,19.578447813450524,1.0
1,1,1,0,1,12,0,24,225.72323283523232,12.0
0,1,0,0,1,1,1,31,2.769940565708368,1.0
1,1,1,1,1,12,1,30,241.42415501846864,12.0
1,1,0,0,1,1,0,25,4.395133813231396,1.0
1,1,1,0,1,1,1,30,94.70146973990644,1.0
0,1,1,0,1,1,0,34,59.79748282151309,1.0
1,1,1,0,1,6,0,31,104.60419790404032,4.0
1,1,0,0,1,12,0,27,20.541996653457844,12.0
0,1,0,0,1,1,0,28,138.16400402591978,1.0
1,0,1,0,1,1,0,32,84.28256099823827,1.0
0,1,1,1,1,12,0,26,22.577029600575642,11.0
0,1,1,1,1,1,1,28,315.1752672055362,1.0
0,1,1,1,1,12,1,28,5.932281946404352,11.0
1,1,0,0,1,1,0,29,259.1072156999059,1.0
0,1,0,0,1,1,0,29,165.91884044819486,1.0
1,1,1,0,1,1,0,26,187.5348257256672,1.0
1,1,1,1,1,6,1,30,296.98248103004687,5.0
0,1,0,0,0,12,1,33,122.33744410227777,9.0
1,1,1,0,1,12,0,26,281.2992536735902,12.0
1,1,1,0,1,12,0,33,76.9414589861043,9.0
0,1,0,0,1,6,0,25,34.16938286487617,6.0
1,1,0,0,1,1,0,29,55.894549939531686,1.0
0,1,1,1,1,12,1,35,145.19523644843426,11.0
0,1,1,1,1,6,1,32,243.62234478063576,6.0
1,1,0,0,0,1,1,25,233.76229445660144,1.0
1,1,1,0,0,6,1,28,109.40660713575646,4.0
0,1,1,0,1,1,0,27,148.12507855738804,1.0
0,1,0,0,1,1,1,29,105.22628816365238,1.0
0,1,1,0,1,12,0,26,86.0070080710672,12.0
1,1,0,0,1,1,1,29,242.3549173333029,1.0
0,1,1,1,1,6,0,38,41.287629638998396,6.0
0,1,1,0,1,12,0,27,24.45936878591516,12.0
0,1,1,1,1,1,0,32,266.4375257406123,1.0
0,1,1,1,0,12,0,31,129.52119214752747,12.0
